617,15:00,60,U,0,1,1451
618,15:00,76,T,1,1,1451
619,15:00,35,T,2,0,1450
620,15:00,42,T,3,0,1450
621,15:00,52,U,3,1,1450
622,15:00,33,T,1,0,1450
623,15:00,60,T,4,1,1450
624,15:00,68,U,4,2,1450
625,15:00,10,T,1,0,1454
626,15:00,17,U,1,1,1454
627,15:00,52,U,1,2,1454
628,15:00,71,T,2,2,1454
629,15:00,33,T,1,0,1452
630,15:00,36,T,2,0,1452
631,15:00,84,U,2,1,1452
632,16:00,78,U,1,2,1455
633,16:00,58,U,1,1,1455
634,16:00,16,T,1,0,1455
635,16:30,17,T,1,1,1463
636,16:30,2,U,0,1,1463
637,16:30,36,U,1,2,1463
638,16:30,81,T,4,2,1463
639,16:30,75,T,3,2,1463
640,16:30,40,T,2,2,1463
641,20:00,19,T,1,1,1464
642,20:00,51,U,1,2,1464
643,20:00,80,T,2,2,1464
644,20:00,86,T,3,2,1464
645,20:00,13,U,0,1,1464
646,15:00,62,U,1,2,1457
647,15:00,24,U,0,1,1457
648,15:00,45,T,1,1,1457
649,15:00,38,T,1,0,1458
650,15:00,66,T,2,0,1458
651,15:00,37,T,1,0,1460
652,15:00,67,U,1,1,1461
653,15:00,52,T,1,0,1461
654,15:00,120,T,1,1,1459
655,15:00,2,U,0,1,1459
656,15:00,45,T,1,0,1462
657,15:00,61,T,2,0,1467
658,15:00,20,T,1,0,1467
659,15:00,70,U,2,1,1467
660,15:00,56,T,2,1,1470
661,15:00,12,U,0,1,1470
662,15:00,30,T,1,1,1470
663,15:00,75,U,2,2,1470
664,15:00,27,T,1,0,1471
665,15:00,85,T,3,0,1471
666,15:00,40,T,2,0,1471
667,15:00,87,T,4,0,1471
668,15:00,32,U,0,1,1466
669,15:00,64,T,1,2,1466
670,15:00,70,U,1,3,1466
671,15:00,77,U,1,4,1466
672,15:00,63,U,0,2,1466
673,15:00,12,T,1,0,1469
674,15:00,70,T,2,0,1469
675,15:00,75,U,2,1,1469
676,15:00,69,U,0,1,1473
677,15:00,82,U,0,2,1473
678,15:00,20,U,0,1,1475
679,15:00,75,T,1,1,1475
680,15:00,50,T,1,0,1477
681,15:00,74,T,2,0,1477
682,15:00,38,T,1,0,1474
683,15:00,86,T,3,0,1474
684,15:00,40,T,2,0,1474
685,15:00,36,U,0,1,1478
686,15:00,12,U,0,2,1484
687,15:00,38,U,0,3,1484
688,15:00,6,U,0,1,1484
689,15:00,90,T,1,3,1484
690,15:00,11,U,0,1,1485
691,15:00,55,T,1,1,1485
692,15:00,80,U,1,2,1485
693,15:00,27,T,1,0,1481
694,15:00,44,T,2,1,1481
695,15:00,34,U,1,1,1481
696,15:00,85,T,3,1,1481
697,15:00,85,T,2,2,1487
698,15:00,35,U,1,1,1487
699,15:00,71,U,1,2,1487
700,15:00,5,T,1,0,1487
701,15:00,53,U,0,1,1488
702,15:00,87,T,2,0,1482
703,15:00,67,T,1,0,1482
704,15:00,17,U,0,1,1486
705,15:00,77,U,0,2,1486
706,20:00,51,T,2,0,1496
707,20:00,86,T,3,0,1496
708,20:00,47,T,1,0,1496
709,15:00,43,T,2,1,1489
710,15:00,17,T,1,1,1489
711,15:00,54,T,3,1,1489
712,15:00,70,U,3,3,1489
713,15:00,67,U,3,2,1489
714,15:00,3,U,0,1,1489
715,15:00,87,T,4,3,1489
716,15:00,88,U,0,2,1493
717,15:00,33,U,0,1,1493
718,15:00,30,T,1,0,1492
719,15:00,87,T,2,0,1492
720,15:00,67,T,2,0,1495
721,15:00,87,T,4,0,1495
722,15:00,81,T,3,0,1495
723,15:00,46,T,1,0,1495
724,15:00,74,T,1,0,1494
725,15:00,51,T,1,0,1490
726,15:00,10,T,1,0,1491
727,15:00,46,T,2,0,1491
728,15:00,80,T,3,0,1491
729,19:30,47,T,2,0,1504
730,19:30,20,T,1,0,1504
731,15:00,60,T,1,1,1498
732,15:00,30,U,0,1,1498
733,15:00,40,T,2,1,1497
734,15:00,27,T,1,1,1497
735,15:00,23,U,0,1,1497
736,15:00,61,U,0,1,1503
737,15:00,4,T,1,0,1500
738,15:00,36,U,1,1,1500
739,15:00,77,T,2,2,1500
740,15:00,64,U,1,2,1500
741,15:00,42,T,1,1,1502
742,15:00,41,U,0,1,1502
743,15:00,50,U,1,2,1502
744,15:00,75,T,3,1,1499
745,15:00,10,U,0,1,1499
746,15:00,68,T,2,1,1499
747,15:00,46,T,1,1,1499
748,15:00,58,T,1,0,1509
749,15:00,70,T,2,0,1508
750,15:00,15,T,1,0,1508
751,15:00,75,T,1,0,1507
752,15:00,80,T,2,0,1507
753,15:00,20,T,1,0,1512
754,15:00,86,U,1,1,1512
755,15:00,28,U,1,1,1510
756,15:00,5,T,1,0,1510
757,15:00,31,T,1,0,1515
758,15:00,33,U,0,2,1516
759,15:00,55,U,0,5,1516
760,15:00,26,U,0,1,1516
761,15:00,60,U,0,6,1516
762,15:00,54,U,0,4,1516
763,15:00,47,U,0,3,1516
764,15:00,87,U,0,7,1516
765,15:00,27,U,0,3,1518
766,15:00,51,U,1,6,1518
767,15:00,16,U,0,2,1518
768,15:00,4,U,0,1,1518
769,15:00,32,U,0,4,1518
770,15:00,72,T,3,6,1518
771,15:00,44,U,1,5,1518
772,15:00,41,T,1,4,1518
773,15:00,70,T,2,6,1518
774,15:00,89,U,2,2,1513
775,15:00,6,T,1,0,1513
776,15:00,52,U,1,1,1513
777,15:00,88,T,2,1,1513
778,15:00,5,T,1,0,1517
779,15:00,67,T,3,1,1517
780,15:00,53,T,2,1,1517
781,15:00,51,U,1,1,1517
782,15:00,42,U,1,2,1514
783,15:00,41,T,1,1,1514
784,15:00,47,T,2,2,1514
785,15:00,16,U,0,1,1514
786,15:00,55,U,2,3,1514
787,15:00,72,T,1,1,1520
788,15:00,16,U,0,1,1520
789,19:30,50,T,2,2,1521
790,19:30,14,U,0,1,1521
791,19:30,35,U,0,2,1521
792,19:30,40,T,1,2,1521
793,15:00,15,U,0,1,1523
794,15:00,43,T,1,2,1523
795,15:00,57,T,2,2,1523
796,15:00,32,U,0,2,1523
797,15:00,59,T,3,2,1523
798,15:00,87,T,1,0,1525
799,15:00,55,T,2,2,1522
800,15:00,40,T,1,2,1522
801,15:00,6,U,0,1,1522
802,15:00,57,T,3,2,1522
803,15:00,25,U,0,2,1522
804,15:00,76,T,4,2,1522
805,15:00,60,T,4,0,1527
806,15:00,51,T,3,0,1527
807,15:00,30,T,1,0,1527
808,15:00,44,T,2,0,1527
809,15:00,75,U,3,1,1528
810,15:00,61,T,2,0,1528
811,15:00,9,T,1,0,1528
812,15:00,65,T,3,0,1528
813,15:00,30,T,2,0,1524
814,15:00,75,T,3,0,1524
815,15:00,4,T,1,0,1524
816,15:00,77,T,4,0,1524
817,15:00,80,U,0,2,1526
818,15:00,6,U,0,1,1526
819,15:00,82,T,1,2,1526
820,19:30,60,T,1,0,1529
821,19:30,72,T,2,0,1529
822,19:30,74,T,3,0,1529
823,19:30,79,T,4,0,1529
824,14:30,72,U,0,3,1533
825,14:30,28,U,0,1,1533
826,14:30,47,U,0,2,1533
827,14:30,25,U,0,1,1535
828,14:30,40,T,1,0,1532
829,14:30,66,U,0,1,1536
830,14:30,57,U,1,2,1530
831,14:30,42,U,1,1,1530
832,14:30,38,U,0,1,1530
833,14:30,72,T,2,2,1530
834,14:30,85,U,0,1,1534
835,14:30,66,T,2,0,1540
836,14:30,86,T,4,0,1540
837,14:30,47,T,1,0,1540
838,14:30,73,T,3,0,1540
839,14:30,89,T,5,0,1540
840,14:30,32,T,1,0,1542
841,14:30,39,U,1,1,1542
842,14:30,43,U,1,2,1542
843,14:30,90,U,1,1,1543
844,14:30,54,T,1,0,1543
845,14:30,54,T,1,0,1539
846,14:30,75,U,1,1,1539
